ticker,avg_price,avg_volume,avg_dollar_volume,tier,round_trip_cost
SOUX,19.089333407084148,205204.86666666667,3922094.8051855722,small,0.008
SOVF,28.83474680582682,42366.6,1219327.4056643168,small,0.008
SOWG,0.5786666711171468,72276.13333333333,41485.40018811226,penny,0.03
SOXL,43.78666712443034,89023134.13333334,3861170245.983147,large,0.001
SOXQ,56.275333404541016,779666.6,43451271.80327708,mid,0.003
SOXS,3.202666664123535,357526755.26666665,1161792709.2781587,penny,0.03
SOXX,303.2193339029948,5648160.866666666,1701827001.7201152,large,0.001
SOXY,59.8535265604655,5105.6,306271.70626118977,illiquid,0.02
SOYB,22.860666783650718,194447.73333333334,4449338.898043823,small,0.008
SPAB,25.815999857584636,1784764.4,46057031.94382121,mid,0.003
SPAI,4.41100001335144,412613.5333333333,1514663.2357518196,penny,0.03
SPAM,32.340980021158856,507.06666666666666,16438.28684463501,illiquid,0.02
SPAQ,106.9151601155599,625.1333333333333,67119.47200469971,illiquid,0.02
SPB,59.39266662597656,275316.5333333333,16415176.572802734,mid,0.003
SPBC,44.77408014933268,16737.4,741581.8420204163,illiquid,0.02
SPBO,29.442666625976564,528641.8666666667,15563655.47525889,mid,0.003
SPBW,27.256733449300132,8810.666666666666,240182.63057454428,illiquid,0.02
SPBX,27.28841349283854,6283.466666666666,171400.5630727132,illiquid,0.02
SPC,21.65399996439616,14318.266666666666,309424.99845326744,illiquid,0.02
SPCB,9.29066670735677,41155.53333333333,382278.7048736572,illiquid,0.02
SPCE,3.7366666316986086,5263117.066666666,18931756.307659976,penny,0.03
SPCX,24.79053332010905,2130.3333333333335,51139.338539123535,illiquid,0.02
SPCY,19.35198008219401,1304.9333333333334,24044.13040262858,illiquid,0.02
SPD,39.46386617024739,13065.466666666667,516110.92832895915,illiquid,0.02
SPDG,41.29933319091797,1481.2,61276.932620239255,illiquid,0.02
SPDN,9.498000017801921,28497568.8,271127190.4198237,large,0.001
SPDV,34.75720036824544,11889.266666666666,413795.09565556847,illiquid,0.02
SPDW,44.258000183105466,4056261.2666666666,179666995.44221267,large,0.001
SPE,15.290707111358643,25684.928571428572,392705.41447257996,illiquid,0.02
SPEGU,10.314285823277064,728.5714285714286,7504.285853249686,illiquid,0.02
SPEM,46.887333170572916,2371748.066666667,111118147.5932846,large,0.001
SPEU,51.274285725184846,45340.642857142855,2325899.763612475,small,0.008
SPEpC,24.851142747061594,8493.142857142857,210733.0680356707,illiquid,0.02
SPFF,9.36095994313558,47490.933333333334,444758.3185605367,illiquid,0.02
SPFI,39.63833363850912,57156.6,2274160.746506246,small,0.008
SPG,182.9626688639323,1394435.2,254629711.07192382,large,0.001
SPGI,498.0153299967448,1551221.1333333333,773280696.1949483,large,0.001
SPGM,76.23866729736328,87495.0,6658690.931968689,small,0.008
SPGP,113.71999969482422,79993.46666666666,9109643.572853597,small,0.008
SPH,19.083571434020996,124864.0,2378086.000109536,small,0.008
SPHB,116.9366668701172,346198.3333333333,40686925.118141174,mid,0.003
SPHD,48.10600026448568,1027736.3333333334,49533734.39380518,mid,0.003
SPHL,3.610266653696696,175264.33333333334,698308.9871142388,penny,0.03
SPHQ,75.07866668701172,1122256.4,84411267.67217,mid,0.003
SPHR,85.84866587320964,721425.9333333333,62143926.74328257,mid,0.003
SPHY,23.697999827067058,4638117.6,109910304.10457103,large,0.001
SPIB,33.84199981689453,5106891.8,172778661.4272415,large,0.001
SPIP,26.083333460489907,157771.53333333333,4113273.8519776664,small,0.008
SPIR,8.714666748046875,708595.2,5697874.737122218,small,0.008
SPKL,11.177999750773113,22502.8,250927.02454516094,illiquid,0.02
SPKLU,11.119999885559082,0.0,0.0,illiquid,0.02
SPLB,22.783333333333335,2257683.8,51464635.47900022,mid,0.003
SPLV,71.54266611735027,3745060.0,267730891.88135782,large,0.001
SPMA,25.176933415730794,5052.666666666667,127003.4806175232,illiquid,0.02
SPMB,22.48400001525879,726259.5333333333,16325740.207321167,mid,0.003
SPMC,14.054333305358886,31132.8,436807.4863817851,illiquid,0.02
SPMD,58.353999837239584,2196499.7333333334,128117884.62553202,large,0.001
SPME,25.079399998982748,6742.666666666667,169011.346148173,illiquid,0.02
SPMO,119.65066630045573,1289143.5333333334,154273422.50240174,large,0.001
SPNS,43.36571420942034,491539.4285714286,21334493.817730494,mid,0.003
SPNT,21.688666915893556,642822.3333333334,14004424.53480784,mid,0.003
SPOK,13.176666768391927,163769.46666666667,2158572.542283122,small,0.008
SPOT,579.4659912109375,2041264.4666666666,1182080979.5613973,large,0.001
SPPL,4.597666660944621,4696.333333333333,22173.98645957311,penny,0.03
SPPP,15.133333269755045,1085960.3333333333,16894779.02622032,mid,0.003
SPRB,85.2326665242513,107735.8,9227820.06835378,small,0.008
SPRC,1.8200000047683715,1289626.0,2307385.264119784,penny,0.03
SPRE,19.448333104451496,52373.666666666664,1019569.5204486847,small,0.008
SPRO,2.2993333021799724,284539.4666666667,652071.0361965816,penny,0.03
SPRU,5.173333326975505,121413.46666666666,630460.144315211,illiquid,0.02
SPRX,39.220533243815105,115373.6,4501064.420728556,small,0.008
SPRY,10.026666641235352,1578514.8,15908142.767140198,mid,0.003
SPSB,30.205333073933918,2036081.4,61493344.85614052,mid,0.003
SPSC,85.36933288574218,604420.4666666667,52222700.12676951,mid,0.003
SPSK,18.55713322957357,193048.46666666667,3583409.6156431832,small,0.008
SPSM,47.68799997965495,1995041.0,95042152.49956512,mid,0.003
SPT,10.738666661580403,1052243.3333333333,11308026.953258514,mid,0.003
SPTB,30.532433319091798,16083.6,490848.1585955302,illiquid,0.02
SPTE,35.35940017700195,17704.2,628240.4958602905,illiquid,0.02
SPTI,28.90199991861979,1912781.2,55238745.01319453,mid,0.003
SPTL,26.69933344523112,5824839.933333334,155420925.9174015,large,0.001
SPTM,82.57533315022786,859173.4,71047045.11583965,mid,0.003
SPTS,29.28133354187012,962831.0666666667,28189078.848251853,mid,0.003
SPUC,50.09980036417643,6470.866666666667,325579.8372154236,illiquid,0.02
SPUS,51.145999908447266,387053.86666666664,19787559.198856607,mid,0.003
SPUT,27.23835334777832,8902.533333333333,242358.53990300497,illiquid,0.02
SPUU,185.25333455403646,18748.2,3440406.7305348716,small,0.008
SPVM,67.39388580322266,4766.4,321790.4789042155,illiquid,0.02
SPVU,56.619466654459636,5854.0,333047.8990910848,illiquid,0.02
SPWH,1.8213333447774251,1096808.3333333333,1958337.7053238947,penny,0.03
SPWO,27.005399958292642,31474.2,848480.6586036682,illiquid,0.02
SPWR,1.6333333412806192,924362.1333333333,1511254.986425209,penny,0.03
SPXC,212.6526672363281,381850.4666666667,81449074.1056254,mid,0.003
SPXD,25.982733408610027,658.2,17157.680441792807,illiquid,0.02
SPXE,73.78496704101562,1184.2666666666667,87378.40161132812,illiquid,0.02
SPXL,220.83399963378906,3195247.533333333,705953849.7667542,large,0.001
SPXN,74.08030598958334,452.2,33437.93631286621,illiquid,0.02
SPXS,35.72933349609375,6711730.2,240378716.67244416,large,0.001
SPXT,103.47786712646484,13889.6,1433800.3003580729,small,0.008
SPXU,50.81533330281575,5637955.533333333,286092317.00127536,large,0.001
SPXV,74.55128533499581,1371.4285714285713,102334.22900608608,illiquid,0.02
SPXX,17.84666659037272,41341.46666666667,738235.757951355,illiquid,0.02
SPY,682.1200032552083,80088093.6,54582470361.90688,large,0.001
SPYC,42.95990676879883,10039.6,431738.78483276366,illiquid,0.02
SPYD,43.65133336385091,1681296.8666666667,73470204.94909719,mid,0.003
SPYG,106.64266611735026,2953623.6666666665,314665647.75150555,large,0.001
SPYM,80.24733327229818,10657505.466666667,855110787.7600199,large,0.001
SPYQ,162.0926991780599,687.8666666666667,111165.12208862304,illiquid,0.02
SPYT,17.785333124796548,136446.93333333332,2425783.66889801,small,0.008
SPYU,55.404666392008465,588192.8666666667,32500016.23348948,mid,0.003
SPYV,56.87785775320871,2787003.785714286,158480025.83315796,large,0.001
SPYX,56.173866526285806,91131.93333333333,5111626.6892512,small,0.008
SQFT,3.910200039545695,107493.93333333333,355878.29147720337,penny,0.03
SQFTP,15.738206799825033,2165.4,33996.935583114624,illiquid,0.02
SQLV,43.56407979329427,1227.3333333333333,53603.57102457682,illiquid,0.02
SQM,63.90133285522461,1360888.4666666666,87002061.23794454,mid,0.003
SQNS,5.9813333511352536,143825.66666666666,843439.5239407221,illiquid,0.02
SQQQ,68.81466623942057,41464998.93333333,2865819572.700364,large,0.001
SR,83.80714198521206,391270.4285714286,32634373.560674395,mid,0.003
SRAD,22.69933344523112,1538346.5333333334,35010297.01303329,mid,0.003
SRBK,16.18599993387858,36460.4,594886.2895248414,illiquid,0.02
SRCE,64.79071426391602,96618.5,6280964.158182417,small,0.008
SRE,89.54857199532645,3694297.8571428573,329656329.6819087,large,0.001
SREA,22.116000111897787,69352.06666666667,1533745.6824213665,small,0.008
SRET,21.72833340962728,39796.8,864165.4369572958,illiquid,0.02
SRFM,2.1159999847412108,3125585.8666666667,6693542.926324781,penny,0.03
SRG,3.443999989827474,164835.4,562023.0206711133,penny,0.03
SRHQ,39.561357498168945,128.57142857142858,5101.421437944685,illiquid,0.02
SRHR,53.27135712759836,600.0,31873.54997907366,illiquid,0.02
SRI,5.892857142857143,121339.92857142857,715031.707067115,illiquid,0.02
SRL,6.134285722460065,14433.285714285714,89812.85298538208,illiquid,0.02
SRLN,41.306000010172525,4480241.666666667,184974142.05671945,large,0.001
SROI,33.4871467590332,1018.4666666666667,34096.8942565918,illiquid,0.02
SRPT,21.553333282470703,3047069.0,65777096.678546906,mid,0.003
SRRK,44.39933369954427,1522632.3333333333,67369558.73803966,mid,0.003
SRS,49.32666600545247,5724.733333333334,283317.68314437865,illiquid,0.02
SRTA,4.704666709899902,873977.2,4185603.7246384937,penny,0.03
SRTS,3.9066666762034097,63111.13333333333,244703.15289988517,penny,0.03
SRTY,41.289999898274736,1677891.2,68909742.81036071,mid,0.003
SRV,40.00066630045573,84321.66666666667,3366670.9506988525,small,0.008
SRVR,29.19153340657552,123409.8,3587365.1546765645,small,0.008
SRXH,0.4037333349386851,30375942.866666667,11416875.773376236,penny,0.03
SRZN,20.260999997456867,134660.66666666666,2787721.2275619507,small,0.008
SSB,93.38571548461914,820938.4285714285,77155437.24487522,mid,0.003
SSBI,11.190666770935058,10938.2,123170.57309551239,illiquid,0.02
SSD,168.49933268229168,294246.6666666667,49640795.75836182,mid,0.003
SSFI,21.718142918178014,4471.428571428572,97127.6496887207,illiquid,0.02
SSG,31.995999908447267,59535.8,1928806.9810643515,small,0.008
SSII,5.95,90482.2,530990.0780808766,illiquid,0.02
SSKN,1.4026666720708212,63385.8,89696.93444217046,penny,0.03
SSL,6.252857174192156,723845.1428571428,4506980.02968829,small,0.008
SSM,6.634800020853678,2625.0,17512.343405087788,illiquid,0.02
SSNC,86.73400065104167,1189338.2,103213625.4788971,large,0.001
SSO,57.961333465576175,2800927.933333333,162048818.20637664,large,0.001
SSP,4.072980693408421,1110580.857142857,4493201.82075824,penny,0.03
SSPY,87.98646697998046,3360.4666666666667,294850.32087961835,illiquid,0.02
SSRM,21.865333302815756,2455938.4,53867241.02417094,mid,0.003
SSSS,9.37466672261556,131775.53333333333,1236041.4276423135,small,0.008
SSSSL,24.973733139038085,19718.0,491729.24335098267,illiquid,0.02
SST,4.097999986012777,32407.466666666667,135986.37701123554,penny,0.03
SSTI,7.159333324432373,196895.73333333334,1365751.3900363923,small,0.008
SSTK,19.190000025431313,271230.93333333335,5166924.265252177,small,0.008
SSUS,48.934600067138675,19248.8,940959.4601033529,illiquid,0.02
SSXU,34.702213541666666,2597.6666666666665,89742.17883046468,illiquid,0.02
SSYS,9.06799996693929,650406.3333333334,5913840.222866058,small,0.008
ST,33.73733342488607,1458382.8,49611867.834729,mid,0.003
STAA,25.1146666208903,1621182.1333333333,40310544.28308309,mid,0.003
STAG,38.302666727701826,1316454.8666666667,50194344.71700312,mid,0.003
STAI,5.5133332252502445,209458.2,1147031.4592837652,small,0.008
STAK,0.4485800007979075,38095.2,16801.968303783735,penny,0.03
STAX,25.460333633422852,148.66666666666666,3786.356721242269,illiquid,0.02
STBA,41.123999786376956,190175.26666666666,7842791.030778503,small,0.008
STC,74.58500017438617,259206.0,19131071.696269445,mid,0.003
STCE,69.70399932861328,76139.93333333333,5260263.618962097,small,0.008
STE,257.6193318684896,584504.0666666667,150483339.21696064,large,0.001
STEC,0.9824999928474426,55315.86666666667,57033.12855518659,penny,0.03
STEL,31.95799954732259,215850.66666666666,6906625.028495789,small,0.008
STEM,17.973333231608073,201511.06666666668,3717472.9462491353,small,0.008
STEP,63.30500005086263,721504.2,45794261.99766897,mid,0.003
STEW,18.138571330479213,91895.0,1663267.9533931187,small,0.008
STEX,4.213333288828532,672140.6,2800471.0526777743,penny,0.03
STFS,0.1264933337767919,1055308.6,131326.7467842698,penny,0.03
STG,5.735333379109701,3852.266666666667,22351.840077718098,illiquid,0.02
STGW,5.535714251654489,1378441.4285714286,7699865.990222522,small,0.008
STHH,50.980353291829424,333.73333333333335,17209.259479777018,illiquid,0.02
STHO,7.684666665395101,50014.13333333333,384449.1652955373,illiquid,0.02
STI,7.9780000368754065,47886.26666666667,392806.18461964926,illiquid,0.02
STIM,1.4363333304723105,1285101.1333333333,1930924.9954244297,penny,0.03
STIP,102.68400065104167,685399.1333333333,70379831.13355051,mid,0.003
STK,36.73533299763997,84862.73333333334,3114346.3136365255,small,0.008
STKE,2.4113333225250244,204965.6,487512.9568243027,penny,0.03
STKH,2.8773333549499513,154574.73333333334,494127.29003702797,penny,0.03
STKL,3.775714261191232,831993.7857142857,3144254.336080398,penny,0.03
STKS,1.9086666742960612,32595.4,61911.5266546011,penny,0.03
STLA,11.600666618347168,10993814.8,127369757.45678075,large,0.001
STLD,169.22285679408483,1305169.5,221548193.08828625,large,0.001
STM,25.453999837239582,6347481.866666666,162308147.70900065,large,0.001
STN,94.65599873860677,248797.33333333334,23457266.523895264,mid,0.003
STNC,33.01421305338542,4350.6,144330.50055211384,illiquid,0.02
STNE,15.406666692097982,7533248.133333334,116083577.0918429,large,0.001
STNG,54.25466715494792,1208684.0666666667,65513022.248830415,mid,0.003
STOK,31.878000005086264,884663.0,28426984.063735962,mid,0.003
STPZ,53.785326639811196,25269.466666666667,1359044.8583175659,small,0.008
STRA,79.7221429007394,179300.5,14293776.582680838,mid,0.003
STRC,98.06399993896484,614346.1333333333,60222437.451277666,mid,0.003
STRD,78.69666646321615,333507.0,26355611.821428936,mid,0.003
STRF,108.77133280436198,177028.66666666666,19229825.148569744,mid,0.003
STRK,85.29266611735027,178647.46666666667,15242310.460636394,mid,0.003
STRL,322.2373331705729,641222.5333333333,204899137.88901368,large,0.001
STRO,8.978000068664551,126994.2,1118401.1259035745,small,0.008
STRR,10.48000005086263,8685.266666666666,90250.29789886475,illiquid,0.02
STRRP,9.508733367919922,2228.3333333333335,21303.990246454876,illiquid,0.02
STRS,22.921333185831706,13219.533333333333,308114.9232343038,illiquid,0.02
STRT,78.88933410644532,52709.53333333333,4169135.7018900556,small,0.008
STRV,44.08733342488607,68238.93333333333,3006763.2533935546,small,0.008
STRW,13.093333371480306,36114.6,473490.4085851669,illiquid,0.02
STRZ,11.281000010172527,186257.86666666667,2116757.2607025146,small,0.008
STSS,2.634666665395101,241627.06666666668,618953.6038081805,penny,0.03
STT,124.65266723632813,1913644.5333333334,240186650.03981933,large,0.001
STTK,2.881333335240682,434098.73333333334,1263104.391887029,penny,0.03
STVN,21.74000015258789,288590.73333333334,6290444.354284923,small,0.008
STWD,18.36999994913737,3066936.8666666667,56362695.37431882,mid,0.003
STX,281.5193359375,3113198.1333333333,879775129.1299073,large,0.001
STXD,37.035179901123044,3132.8,115921.57057088216,illiquid,0.02
STXE,34.81500015258789,6035.933333333333,210069.19131215414,illiquid,0.02
STXG,50.89019292195638,8582.533333333333,436770.0482757568,illiquid,0.02
STXI,30.7987858908517,2364.285714285714,72751.29301888602,illiquid,0.02
STXK,33.767146555582684,4486.733333333334,151195.3119333903,illiquid,0.02
STXM,28.714946746826172,2864.266666666667,82308.90488230388,illiquid,0.02
STXS,2.3639999866485595,368352.0,867716.9005203247,penny,0.03
STXT,20.16433334350586,18066.866666666665,364196.6747877757,illiquid,0.02
STXV,33.29278615315755,5320.4,177015.67597757975,illiquid,0.02
STZ,141.1857136317662,2548291.9285714286,361443063.9115034,large,0.001
SU,43.93199996948242,5320394.533333333,233946179.9367798,large,0.001
SUB,106.58266652425131,576679.2666666667,61479102.65236206,mid,0.003
SUGP,6.129999987284342,433717.93333333335,2889419.213382657,small,0.008
SUI,125.16199951171875,781401.5333333333,97364719.22763214,mid,0.003
SUIG,1.972000002861023,1568734.1333333333,3106065.7223139447,penny,0.03
SUN,53.952666727701825,360173.5333333333,19379452.316502634,mid,0.003
SUNE,1.2528571316174097,68181.42857142857,85692.85583376884,penny,0.03
SUNS,10.048666636149088,89766.13333333333,904164.6033640543,illiquid,0.02
SUPL,39.96171433585031,542.8571428571429,21504.407146998816,illiquid,0.02
SUPN,46.399332682291664,589570.8666666667,27416651.061027016,mid,0.003
SUPP,70.6794199625651,669.0666666666667,47663.53509724935,illiquid,0.02
SUPV,11.128000005086262,1329513.6,14843508.870419566,mid,0.003
SUPX,19.936333211263022,389492.06666666665,7425179.7304925285,small,0.008
SURE,127.69285692487445,285.7142857142857,36360.428619384766,illiquid,0.02
SURG,1.6973333438237508,134213.4,217547.57885765235,penny,0.03
SURI,17.621626536051433,2174.733333333333,38139.08090413411,illiquid,0.02
SUSA,139.66466674804687,84253.13333333333,11762731.66605835,mid,0.003
SUSB,25.24400011698405,122703.6,3096503.255955505,small,0.008
SUSC,23.456000137329102,164610.6,3860427.491777547,small,0.008
SUSL,120.5638931274414,17805.466666666667,2145611.565489705,small,0.008
SUUN,1.5643333435058593,408920.6666666667,640459.2795679569,penny,0.03
SUZ,9.14600003560384,2677132.0,24573681.019471485,mid,0.003
SVA,6.46999979019165,0.0,0.0,illiquid,0.02
SVC,1.833571425506047,994203.0,1830423.9876373324,penny,0.03
SVCC,10.365333239237467,50957.066666666666,528284.2764513652,illiquid,0.02
SVCCU,10.511428969247001,7542.857142857143,78842.85588945661,illiquid,0.02
SVCO,4.296666685740153,218711.26666666666,927568.8673483212,penny,0.03
SVM,8.176666673024496,6106038.6,50269595.06466783,mid,0.003
SVOL,17.53400001525879,331665.6,5813760.453664144,small,0.008
SVRA,6.385999997456868,4654437.0,29756350.30919568,mid,0.003
SVRE,2.8878666957219443,457322.5333333333,1514977.79492836,penny,0.03
SVRN,1.3336666663487753,106936.0,139536.03270228705,penny,0.03
SVV,9.302666727701823,931636.6,8676630.516233953,small,0.008
SW,36.66733322143555,5289072.8,194145924.55594176,large,0.001
SWAG,1.959999974568685,114579.46666666666,222801.25324099857,penny,0.03
SWAN,32.748259735107425,12321.4,403429.1205322266,illiquid,0.02
SWBI,10.10733331044515,905739.0,9520500.177395185,small,0.008
SWIM,6.910999965667725,635608.4666666667,4355242.574627431,small,0.008
SWK,72.97733306884766,1587077.2,116003872.05964966,large,0.001
SWKH,17.163333384195962,8610.866666666667,148062.93189913433,illiquid,0.02
SWKHL,25.634933217366537,3040.2,77675.04100112915,illiquid,0.02
SWKS,67.42533315022787,2438016.0,164508275.17741904,large,0.001
SWP,28.64028638203939,16523.266666666666,473903.77783635457,illiquid,0.02
SWVL,2.4140000184377035,9626.933333333332,22387.140860176085,penny,0.03
SWX,80.78428540910993,429351.71428571426,34740666.360909596,mid,0.003
SWZ,6.127142872129168,81531.64285714286,499981.8269595419,illiquid,0.02
SXC,6.915333398183187,1150690.4,7992501.986922582,small,0.008
SXI,237.11142948695593,157815.92857142858,37479646.36056083,mid,0.003
SXQG,32.95666656494141,1241.7333333333333,40846.357569376625,illiquid,0.02
SXT,94.42999921526227,282280.85714285716,26673914.832626343,mid,0.003
SXTC,1.4399999936421712,92704.33333333333,134629.74335066476,penny,0.03
SXTP,0.9334333260854085,82599.53333333334,74840.18138682445,penny,0.03
SY,3.025333309173584,560100.3333333334,1682173.5942790508,penny,0.03
SYBT,67.8239985148112,148520.73333333334,10071153.629510498,mid,0.003
SYBX,1.165999984741211,93387.93333333333,109016.43002599875,penny,0.03
SYF,81.52866770426432,2972358.8,243070255.8511912,large,0.001
SYFI,35.92066599527995,76170.73333333334,2735577.025502777,small,0.008
SYK,358.72533162434894,1649688.0666666667,589736241.4873617,large,0.001
SYM,64.93133290608723,4346918.533333333,276845264.9172216,large,0.001
SYNA,75.32533365885416,528379.3333333334,40213695.581441246,mid,0.003
SYNX,0.9636999885241191,259331.8,237940.334066236,penny,0.03
SYPR,2.165333350499471,28749.2,63538.78960854212,penny,0.03
SYRE,32.66733360290527,781259.5333333333,25590788.09902954,mid,0.003
SYY,74.35066680908203,3088145.6,229359865.82117715,large,0.001
SZK,12.659253374735515,3841.866666666667,48665.618978118895,illiquid,0.02
SZNE,34.972453053792314,822.7333333333333,28705.838688659667,illiquid,0.02
SZZL,10.170333417256673,5584.133333333333,56784.98229662577,illiquid,0.02
SZZLU,10.279285975864955,628.5714285714286,6470.50005367824,illiquid,0.02
T,24.86266670227051,34672595.53333333,859147975.6085575,large,0.001
TAC,13.958571434020996,1318151.4285714286,18278858.9434215,mid,0.003
TACH,10.254999860127766,112171.73333333334,1150703.8872784933,small,0.008
TACHU,10.385714258466448,678.5714285714286,7040.714318411691,illiquid,0.02
TACK,29.95726661682129,23080.733333333334,691194.5269063314,illiquid,0.02
TACO,10.141400082906086,48905.13333333333,495972.4789017359,illiquid,0.02
TACOU,10.319999967302595,3121.4285714285716,32247.214221954346,illiquid,0.02
TACT,4.352142810821533,51534.78571428572,226819.6109180791,penny,0.03
TAFI,25.228666559855142,240890.86666666667,6076826.50425415,small,0.008
TAFL,25.018666712443032,7574.6,189474.36520258585,illiquid,0.02
TAFM,25.463733291625978,85572.13333333333,2178999.234992218,small,0.008
TAGG,43.1086664835612,135541.13333333333,5844144.845093536,small,0.008
TAGS,23.25208002726237,2520.4,58510.862165323895,illiquid,0.02
TAK,14.396666717529296,2376300.6666666665,34318216.86663437,mid,0.003
TAL,11.206000137329102,2611212.466666667,29309519.097753905,mid,0.003
TALK,3.310000006357829,1055483.0666666667,3531741.5683050794,penny,0.03
TALO,11.449333381652831,1997618.7333333334,22884938.347380955,mid,0.003
TAN,47.94333368937175,686809.4666666667,33116494.651067097,mid,0.003
TANH,1.0654800017674764,25227.6,27428.24797331492,penny,0.03
TAOP,2.233999991416931,1802256.4666666666,4795452.864211082,penny,0.03
TAOX,6.081333287556967,170559.46666666667,1023950.6599062602,small,0.008
TAP,46.76266657511393,3149080.8,147070577.54579264,large,0.001
TARA,5.996666590372722,1357037.4,7944345.5146620115,small,0.008
TARK,67.65057322184245,45511.46666666667,3086844.080379232,small,0.008
TARS,80.33400014241536,462676.93333333335,37094562.93512268,mid,0.003
TASK,11.946000099182129,265550.4666666667,3182354.1237238566,small,0.008
TATT,39.29933268229167,119323.0,4689107.67559433,small,0.008
TAVI,10.421673075358074,660.4666666666667,6888.279194323221,illiquid,0.02
TAVIU,10.525999832153321,1098.8,11555.963917414347,illiquid,0.02
TAX,28.637013498942057,295.8,8459.762136713663,illiquid,0.02
TAXE,51.11933364868164,9859.466666666667,504028.82094624836,illiquid,0.02
TAXF,50.4,33878.73333333333,1706855.0595769247,small,0.008
TAXM,50.25787938435872,7302.866666666667,367240.5602368673,illiquid,0.02
TAXX,50.744799550374346,22865.8,1160139.9925753276,small,0.008
TAYD,51.52928597586496,6320.357142857143,342884.7979613713,illiquid,0.02
TBB,22.325999704996743,104495.33333333333,2334925.2483901978,small,0.008
TBBB,33.15066706339518,778448.8,25734257.54136861,mid,0.003
TBBK,66.94599965413411,493149.26666666666,33169279.164515685,mid,0.003
TBCH,14.374000104268392,200877.0,2893995.8684396744,small,0.008
TBF,24.034666697184246,68537.4,1648847.4577528636,small,0.008
TBFC,28.43907151903425,4757.142857142857,135336.46817888532,illiquid,0.02
TBFG,30.129357065473283,7114.285714285715,214536.8295124599,illiquid,0.02
TBG,33.73249308268229,23577.733333333334,795124.5168614705,illiquid,0.02
TBH,0.7310199936230978,421147.8,307781.76116853557,penny,0.03
TBHC,1.2160000165303548,122969.53333333334,149102.07011928558,penny,0.03
TBI,4.925000020435879,180193.64285714287,886265.0887957981,penny,0.03
TBIL,49.93933308919271,2041524.0,101946183.18311565,large,0.001
TBLA,4.0193333943684895,1691430.6,6804185.279733563,penny,0.03
TBLD,19.761333338419597,76398.66666666667,1508978.0413564045,small,0.008
TBLL,105.74499969482422,164061.26666666666,17344717.11367696,mid,0.003
TBLU,52.60135981241862,1585.0,83228.11300913493,illiquid,0.02
TBMC,11.920533370971679,17203.4,209108.9068939209,illiquid,0.02
TBMCR,0.27836000323295595,6802.133333333333,1799.6752537806829,penny,0.03
TBN,24.768000157674155,53318.2,1326971.8801241557,small,0.008
TBPH,18.350666809082032,494902.2,9076326.94222107,small,0.008
TBRG,22.661333338419595,104780.93333333333,2376573.736360677,small,0.008
TBT,34.405999755859376,373937.13333333336,12858819.651787568,mid,0.003
TBUX,49.912332916259764,133427.8,6660684.687347412,small,0.008
TBX,27.969666544596354,3441.133333333333,96426.6380279541,illiquid,0.02
TC,15.962046686808268,15787.066666666668,225915.66719614665,illiquid,0.02
TCAF,38.226000213623045,876823.0666666667,33484847.55216268,mid,0.003
TCAL,23.78199996948242,121136.4,2875775.599183909,small,0.008
TCBI,93.7260004679362,460008.2,43063127.93551534,mid,0.003
TCBIO,20.76600023905436,27077.066666666666,561976.5290247599,illiquid,0.02
TCBK,49.05933354695638,143966.46666666667,7079460.224941254,small,0.008
TCBS,16.181326738993327,2741.9333333333334,44315.64542477926,illiquid,0.02
TCBX,39.403333536783855,67203.13333333333,2658023.5740229287,small,0.008
TCHI,23.821800231933594,21325.4,511018.60154596966,illiquid,0.02
TCHP,49.734665934244795,140839.33333333334,7011476.267506917,small,0.008
TCI,48.139286041259766,2287.785714285714,114385.26239722116,illiquid,0.02
TCMD,27.6793332417806,361116.4,10038658.699628195,mid,0.003
TCOM,70.75933380126953,1796312.9333333333,127004123.5733134,large,0.001
TCPB,51.570866139729816,139804.2,7204820.068590292,small,0.008
TCPC,6.006666660308838,783167.0666666667,4664818.211128362,small,0.008
TCRT,3.855333344141642,62882.0,237763.22773615518,penny,0.03
TCRX,1.011466674009959,708162.4666666667,719638.8017656644,penny,0.03
TCV,26.798520024617513,3627.6,97537.56187006632,illiquid,0.02
TCX,21.620714460100448,21623.85714285714,467920.873790196,illiquid,0.02
TD,88.46214348929269,2584787.1428571427,227775628.74855042,large,0.001
TDAC,10.446571281978063,2992.8571428571427,31268.406432015556,illiquid,0.02
TDACU,10.4399995803833,0.0,0.0,illiquid,0.02
TDAY,5.336000029246012,1294118.7333333334,6956824.466333834,small,0.008
TDC,30.38733304341634,1498116.2666666666,45614009.50867462,mid,0.003
TDF,11.221333440144857,82581.4,926473.3858797073,illiquid,0.02
TDG,1318.0180013020833,324808.2,422949844.88331705,large,0.001
TDI,38.559733072916664,6507.266666666666,250694.7456680298,illiquid,0.02
TDIC,0.3146066635847092,7665225.8,3001884.116335997,penny,0.03
TDIV,98.4240010579427,81886.2,8028242.837583414,small,0.008
TDOC,7.512666702270508,3875056.1333333333,29094750.831693966,mid,0.003
TDS,38.73857143947056,1018229.3571428572,39161013.12217168,mid,0.003
TDSB,24.027666727701824,8298.866666666667,199101.0833451589,illiquid,0.02
TDSC,25.40728670756022,21120.133333333335,536856.4433471679,illiquid,0.02
TDSpU,21.512135778154647,39022.57142857143,837521.930358478,illiquid,0.02
TDTF,24.080666732788085,129076.33333333333,3106560.277520498,small,0.008
TDTH,0.5312866608301798,155635.86666666667,75676.75697802306,penny,0.03
